class template, instantiations, multiple overload instantiations, developer, email, edit time, definition file path, line
ZThread::Guard, //130, //15, //Neo2003, //none@none, //20081002, //dep/include/zthread/Guard.h, //383
ZThread::SemaphoreImpl, //5, //1, //Neo2003, //none@none, //20081002, //dep/src/zthread/SemaphoreImpl.h, //48
MaNGOS::Singleton, //3847, //5, //Neo2003, //none@none, //20081002, //src/framework/Policies/Singleton.h, //39
DBCStorage, //116, //55, //Neo2003, //none@none, //20081002, //src/shared/Database/DBCStores.h, //61
G3D::Array, //133, //18, //Neo2003, //none@none, //20081002, //dep/include/g3dlite/G3D/Array.h, //87
ZThread::LockHolder, //23, //3, //Neo2003, //none@none, //20081002, //dep/include/zthread/Guard.h, //53
TypeContainerVisitor, //95, //62, //Neo2003, //none@none, //20081002, //src/framework/GameSystem/TypeContainerVisitor.h, //98
HashMapHolder, //78, //7, //Neo2003, //none@none, //20081002, //src/game/ObjectAccessor.h, //46
TargetedMovementGenerator, //11, //3, //Neo2003, //none@none, //20081002, //src/game/TargetedMovementGenerator.h, //37
ZThread::LockedQueue, //4, //3, //Neo2003, //none@none, //20081002, //dep/include/zthread/LockedQueue.h, //43
ZThread::Queue, //0, //0, //Neo2003, //none@none, //20081002, //dep/include/zthread/Queue.h, //41
MaNGOS::ObjectLifeTime, //22, //1, //Neo2003, //none@none, //20081002, //src/framework/Policies/ObjectLifeTime.h, //32
MaNGOS::OperatorNew, //27, //6, //Neo2003, //none@none, //20081002, //src/framework/Policies/CreationPolicy.h, //31
MaNGOS::SingleThreaded, //20, //2, //Neo2003, //none@none, //20081002, //src/framework/Policies/ThreadingModel.h, //52
GridRefManager, //63, //12, //Neo2003, //none@none, //20081002, //src/framework/GameSystem/GridRefManager.h, //28
LinkedListHead::Iterator, //4, //4, //Neo2003, //none@none, //20081002, //src/framework/Utilities/LinkedList.h, //129
Reference, //13, //4, //Neo2003, //none@none, //20081002, //src/framework/Utilities/LinkedReference/Reference.h, //26
ZThread::ClassLockable, //1, //1, //Neo2003, //none@none, //20081002, //dep/include/zthread/ClassLockable.h, //41
ZThread::CountedPtr, //39, //8, //Neo2003, //none@none, //20081002, //dep/include/zthread/CountedPtr.h, //49
FleeingMovementGenerator, //10, //1, //Neo2003, //none@none, //20081002, //src/game/FleeingMovementGenerator.h, //28
G3D::AABSPTree, //22, //5, //Neo2003, //none@none, //20081002, //src/shared/vmap/AABSPTree.h, //257
G3D::Table, //23, //10, //Neo2003, //none@none, //20081002, //dep/include/g3dlite/G3D/Table.h, //112
